frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,-4.090558,1,1,0.898926,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.57394630,3.81223798,pnp_visible_ransac,9,1.111911,9,0,
37,-3.720306,1,1,0.927734,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.57506704,3.81011534,pnp_visible_ransac,9,1.293309,9,1,
38,-3.614662,1,1,0.921875,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.57989120,3.80371928,pnp_visible_ransac,9,1.318410,9,2,
39,-3.875115,1,1,0.870605,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58567744,3.79073453,pnp_visible_ransac,9,1.132118,9,3,
40,-3.903258,1,1,0.925293,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.57518065,3.81229734,pnp_visible_ransac,9,1.327211,9,4,
41,-3.749296,1,1,0.907227,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58716559,3.79389977,pnp_visible_ransac,9,1.238013,9,5,
42,-4.282205,1,1,0.917969,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58077198,3.81031275,pnp_visible_ransac,9,1.251579,9,6,
43,-4.248445,1,1,0.930176,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58044219,3.81054258,pnp_visible_ransac,9,1.337867,9,7,
44,-4.063598,1,1,0.909180,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58565867,3.79105544,pnp_visible_ransac,9,0.997451,9,8,
45,-3.825544,1,1,0.926758,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58456457,3.81465602,pnp_visible_ransac,9,1.182806,9,9,
46,-3.653219,1,1,0.927246,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58416015,3.81190848,pnp_visible_ransac,9,1.245145,9,10,
47,-3.690404,1,1,0.923828,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58310777,3.79375529,pnp_visible_ransac,9,1.067019,9,11,
48,-3.912397,1,1,0.924316,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58577424,3.79853678,pnp_visible_ransac,9,1.265386,9,12,
49,-3.786856,1,1,0.914062,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58462423,3.80247855,pnp_visible_ransac,9,1.317784,9,13,
50,-3.618593,1,1,0.909668,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58600146,3.82155776,pnp_visible_ransac,9,1.240434,9,14,
51,-3.828032,1,1,0.920410,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58429927,3.80094814,pnp_visible_ransac,9,1.276551,9,15,
52,-4.121556,1,1,0.909180,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.58503133,3.79127192,pnp_visible_ransac,9,1.042389,9,16,
