frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,16.350512,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34614247,2.96826267,pnp_visible_ransac,9,1.295560,9,0,
37,16.650433,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34726852,2.97008085,pnp_visible_ransac,9,1.099979,9,1,
38,16.657693,1,1,0.960938,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34684500,2.97188687,pnp_visible_ransac,9,1.017268,9,2,
39,16.637539,1,1,0.960938,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34703544,2.97083521,pnp_visible_ransac,9,0.995191,9,3,
40,16.703228,1,1,0.960938,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34707406,2.97116470,pnp_visible_ransac,9,0.965283,9,4,
41,16.798569,1,1,0.960938,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34629893,2.97110200,pnp_visible_ransac,9,0.938256,9,5,
42,16.827131,1,1,0.960938,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34643582,2.97274876,pnp_visible_ransac,9,0.974825,9,6,
43,16.878915,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.34921145,2.97776270,pnp_visible_ransac,9,1.018883,9,7,
44,16.957550,1,1,0.960449,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.35252589,2.98694038,pnp_visible_ransac,9,0.963349,9,8,
45,17.103781,1,1,0.959961,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.35292572,2.98235250,pnp_visible_ransac,9,0.982253,9,9,
46,17.314978,1,1,0.959961,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.35661370,2.98773694,pnp_visible_ransac,9,1.070241,9,10,
47,17.667462,1,1,0.958984,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.36864218,2.97788167,pnp_visible_ransac,9,1.045879,9,11,
48,17.815927,1,1,0.958008,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.38109702,2.97362947,pnp_visible_ransac,9,0.941464,9,12,
