frame_i,yaw_deg,pose_ok,valid,confidence,model_hash,angle_domain,angle_source,model_det_ok,pos_x_m,pos_z_m,pose_src,pose_n_used,pose_rms_px,keypoint_count,video_frame_i,failure_reason
36,-17.701567,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.27563128,4.57331133,pnp_visible_ransac,9,0.662977,9,0,
37,-16.196771,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.15968859,4.56288481,pnp_visible_ransac,9,0.777355,9,1,
38,-14.088723,1,1,0.987793,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,-0.00726571,4.56478834,pnp_visible_ransac,9,0.752644,9,2,
39,-12.857054,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.13778424,4.59746075,pnp_visible_ransac,9,0.795060,9,3,
40,-12.278829,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.25640708,4.60100937,pnp_visible_ransac,9,0.883783,9,4,
41,-12.119901,1,1,0.988281,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.24941213,4.60413074,pnp_visible_ransac,9,0.927318,9,5,
42,-13.443702,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15918507,4.63042116,pnp_visible_ransac,9,0.817634,9,6,
43,-12.809626,1,1,0.988770,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.13313644,4.59263515,pnp_visible_ransac,9,0.751148,9,7,
44,-13.256335,1,1,0.982422,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.13971430,4.57260561,pnp_visible_ransac,9,0.753192,9,8,
45,-13.795239,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.16291548,4.60864162,pnp_visible_ransac,9,0.904486,9,9,
46,-13.275058,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.16521652,4.59667110,pnp_visible_ransac,9,0.855951,9,10,
47,-13.349150,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.16025148,4.60415363,pnp_visible_ransac,9,0.853829,9,11,
48,-12.623089,1,1,0.985352,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.14867936,4.58390522,pnp_visible_ransac,9,1.000150,9,12,
49,-12.922701,1,1,0.985352,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15471686,4.60004377,pnp_visible_ransac,9,0.970653,9,13,
50,-12.718839,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15618090,4.58120775,pnp_visible_ransac,9,0.922825,9,14,
51,-13.285076,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15747474,4.59097147,pnp_visible_ransac,9,0.843303,9,15,
52,-13.240583,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15477690,4.59869862,pnp_visible_ransac,9,0.820356,9,16,
53,-13.520704,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15720209,4.60630274,pnp_visible_ransac,9,0.855596,9,17,
54,-13.660496,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.16043115,4.59667587,pnp_visible_ransac,9,0.887273,9,18,
55,-13.165858,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15650780,4.57743263,pnp_visible_ransac,9,0.898073,9,19,
56,-13.272068,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15834926,4.58346891,pnp_visible_ransac,9,0.969657,9,20,
57,-13.426370,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15883766,4.59959221,pnp_visible_ransac,9,0.933722,9,21,
58,-12.915185,1,1,0.986328,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15680489,4.57333851,pnp_visible_ransac,9,1.003990,9,22,
59,-13.024782,1,1,0.986816,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15675537,4.58683920,pnp_visible_ransac,9,1.029686,9,23,
60,-13.045991,1,1,0.985352,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15470245,4.58001089,pnp_visible_ransac,9,0.994597,9,24,
61,-13.227077,1,1,0.985352,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15507701,4.59194660,pnp_visible_ransac,9,0.882122,9,25,
62,-13.560317,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15766370,4.60267591,pnp_visible_ransac,9,0.875355,9,26,
63,-12.979278,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15487161,4.59472752,pnp_visible_ransac,9,0.890277,9,27,
64,-13.531677,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15730417,4.60740232,pnp_visible_ransac,9,0.926933,9,28,
65,-13.377092,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15809380,4.60916710,pnp_visible_ransac,9,0.872918,9,29,
66,-12.996423,1,1,0.985840,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.15626717,4.60597801,pnp_visible_ransac,9,0.915250,9,30,
277,-12.536968,1,1,0.937988,sha256:35033fa0137084da6fa1814e1d16daf5a96fcd053e46dd045f672e9289f0d96c,heading,pnp_face_orientation,1,0.17499176,3.09223461,pnp_visible_ransac,9,1.065105,9,31,
